Sector0MD5	Unique	FirstUniqueByte	FileSizeBytes	FileName
7C5C1D9393DABA26BEEB12446BC41FD2	True	0	524902400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Seal of the Pharaoh (1994)(Panasonic)(US)[!].zip
7C62CA7B45FCCC9527B6E59E8095EE25	True	0	175726592	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Kyuusei Uranai Niyoru Heisei Kaiun Koyomi (1994)(Ariadne)(JP)[!].zip
7C91B1F0EB75F2AD63DEF3663CB620DE	True	0	241786880	H:\Emulation\3DO\ALL_3DO_ROMS\Games\EMIT Vol. 1 - Toki no Maigo (1995)(KOEI)(JP)[!].zip
7D5BE5D229695C3064A100F8FAF46EB0	True	0	105472000	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Shock Wave - Operation JumpGate (demo) (1995)(Electronic Arts)(JP)[!].zip
7E6BA38DCC0D4D3B1AC22A4DD22CCE27	True	0	660914176	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Cyberia (1996)(Interplay)(JP).zip
7EF7A367FBF5D6F6D14357A4D2A0C0BE	True	0	315187200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Lost Dungeon (1995)(T&E Soft)(JP)[!].zip
7F86B12A8DAAFF7960309D3B0C9E0D4A	True	0	666460160	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Scramble Cobra (1994)(Panasonic)(EU)[!].zip
80F26A5AC516BBCC4D90B7D8545A08AE	True	0	666157056	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Scramble Cobra (1995)(Panasonic)(US)[!].zip
813303C46452BCFD8B1F7678A4F0921A	True	0	671707136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Wing Commander III - Heart of the Tiger (1995)(Origin)(US)(Disc 2 of 4)[!].zip
815330BA96102E52087B31911346CC84	False	-1	671703040	H:\Emulation\3DO\ALL_3DO_ROMS\Games\MegaRace (1994)(Mindscape)(EU-US)(M5)[!].zip
815330BA96102E52087B31911346CC84	False	-1	672010240	H:\Emulation\3DO\ALL_3DO_ROMS\Games\MegaRace (1994)(Mindscape)(US)(M5).zip
8361A53DAEF7E46BA8E89C38A8A4D1BB	True	0	408817664	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Virtual Vivid (1994)(Vivid Interactive)(US)[GL VIRTUA].zip
84BE015082043E3E80639CEFF7801ADC	True	0	399073280	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Jurassic Park Interactive (1994)(Panasonic)(JP)[!].zip
850A8A945176D53F64D069840226CBC2	False	-1	420044800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Space Hulk - Vengeance of the Blood Angels (1995)(Electronic Arts)(EU)[!].zip
850A8A945176D53F64D069840226CBC2	False	-1	420048896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Space Hulk - Vengeance of the Blood Angels (1995)(Electronic Arts)(US)[!].zip
8557B51150012CC0765BD8D9C8E6B484	True	0	126443520	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Fatty Bear's Birthday Surprise - Fatty Bear no Bikkuri Tanjoubi! (1995)(Media Vision)(JP)(en-ja).zip
85A236FB411D32EC37AF06B9AEC2CED6	False	-1	210333696	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Dragon's Lair (1993)(ReadySoft)(US)[!][DH 65003].zip
85A236FB411D32EC37AF06B9AEC2CED6	False	-1	210636800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Dragon's Lair (1993)(ReadySoft)(US)[!][DH 65003-2].zip
85B7476C372E3F4FC891AD6238D36013	True	0	172580864	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Uchuu Seifutsu Furopon-kun (1994)(San-Ei Shobo Publishing)(JP)[!].zip
85C2FC74124327A85F0EF0DEF00F9ACD	True	0	675594240	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Quarterback Attack - The Professional Quarterback Simulator (1995)(Digital Pictures)(US)[!].zip
85FDB9C416032F234A4B3B1582C81123	True	0	47800320	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Daedalus Encounter - Episode 1 - Nanpasen no Alien (demo) (1995)(HATNET)(JP).zip
8662B398698AF215A25E2475FA6FCDB7	True	0	420044800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\NFL Madden Football (1994)(EA Sports)(JP)[!].zip
866BD06DDD80DBA3A4EDDA4BC9F37A64	True	0	472473600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Escape from Monster Manor - A Terrifying Hunt for the Undead (1993)(Electronic Arts)(EU)[!].zip
8678D347E8EC56C6BD41BE248EDE4870	True	0	441016320	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Hirata Shiyougo Interactive Ehon - Sanbiki no Kobuta (1994)(ELCOM)(JP)(M3).zip
8846653A245242A5495ED86EC6875754	True	0	40460288	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Uchuu Seifutsu Furopon-kun 2 (demo) (1995)(Warp)(JP)(en).zip
888D2538E982DAC27018F447EFE6FAA2	True	0	671707136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Wing Commander III - Heart of the Tiger (1995)(Origin)(US)(Disc 3 of 4).zip
890E68EA46753020E4B665A1F2A98EAD	True	0	650428416	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Myst (1995)(Panasonic)(JP)[!][FZ-SJ0204 1].zip
8B1383BEE115339E416F1CB5400A0803	True	0	535388160	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Nobunaga no Yabou - Haouden (1994)(KOEI)(JP)[!].zip
8B7AFED7094B00E0BB94A8589A679D7A	True	0	671707136	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Brain Dead 13 Starring Fritz v1.1 (1995)(ReadySoft)(US)(Disc 1 of 2)[!].zip
8BA928F7512E21F85D5DF477EE4784D0	True	0	439226368	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Sex (1994)(Vivid Interactive)(US).zip
8BE2B858712FB764141280D151551B73	True	0	310689792	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Street Fighter II X - Grand Master Challenge (1994)(Capcom)(JP)[!].zip
8C3408B5F1921E02658D426B637CDCEE	True	0	199843840	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\V Goal Soccer '96 (demo) (1996)(Tecmo)(JP)(en)[!].zip
8C85B5FC7E2D37C0023C717E7827F90C	True	0	629760000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Outer World (1994)(Electronic Arts)(JP)(en)[!].zip
8D1EB56F0C2D817A0D9F2F6303AE0979	True	0	561602560	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Oyaji Hunter Mahjong (1995)(Warp)(JP)[!].zip
8DD86593A9054DE1937C8E08EAF25855	True	0	461987840	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Interplay 3DO Buffet, The (1995)(Interplay)(US)[!].zip
8E876326DC40344933E3E305A046E90D	True	0	577028096	H:\Emulation\3DO\ALL_3DO_ROMS\Games\StarBlade (1994)(Panasonic)(EU)[!].zip
8F21ED602704594AA4E9A02DC2EC7E8D	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Daedalus Encounter, The (1995)(Panasonic)(US)(Disc 3 of 4)[!].zip
8F3C8A9687F5DEE069C8C21E24DAFC5D	True	0	461684736	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Star Wars - Rebel Assault v1.0J (1993)(Electronic Arts)(JP)[!].zip
8F93D23A8D75F592F2C49FF9D152ED37	True	0	472473600	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Worldcup Super Stadium (1995)(GAGA)(JP).zip
901C3D156AED31080D756EDC2CEA51C1	False	-1	630067200	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\3DO Interactive Sampler CD #3, The (1995)(3DO Company)(US)[!].zip
901C3D156AED31080D756EDC2CEA51C1	False	-1	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\3DO Multi Game Sampler Number 3, The (1995)(3DO Company)(EU)[!].zip
903A24BD4F327916399EBE4E3EEC8F8A	True	0	126750720	H:\Emulation\3DO\ALL_3DO_ROMS\Arcade\Shootout at Old Tucson (1994)(American Laser Games)(US).zip
90D5A93E20F1A531FF66775F650E8057	True	0	461684736	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Hirata Shiyougo Interactive Ehon - Ningyohime (1994)(ELCOM)(JP)(M3).zip
92033D62C25D29A63BC7B95D2E7BBD38	True	0	42864640	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Kakinoki Shogi (1994)(Panasonic)(JP)[!].zip
92D467ADF53416CB1A9929D387ABDAC0	True	0	660914176	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Strahl (1995)(Panasonic)(US)[!].zip
9333650F3120DA268C959DB9B542E31A	True	0	147415040	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Battle Pinball (1994)(Panasonic)(JP)[!].zip
93672CD241877967A612D9FC4BE2D8B3	True	0	420048896	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Panasonic REAL 3DO Interactive Multiplayer - Demonstration CD (1993)(Panasonic)(US).zip
939E7D86176D707D21E67BC381F4B075	True	0	199843840	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Sword & Sorcery (1995)(Micro Cabin)(JP)[!].zip
93D1450D8222F45AACFB7682AC6C3D2E	True	0	577028096	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #09 (1996)(Tokumashoten Intermedia)(JP)[!].zip
9503C157FC2AB0A6ACE9E67A315E7B6A	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Star Control II (1994)(Crystal Dynamics)(EU-US)[!].zip
952588D02926BE659F498DEBC0F2D1D3	True	0	598302720	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Let's Go Skiing with Picabo Street, A. J. Kitt & Holly Flanders (1994)(IntelliPlay)(US)[!].zip
955C32B7B88270E7AECA9248755892A4	True	0	420044800	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Scramble Cobra (demo) (1995)(Panasonic)(JP).zip
968F189CE4936971A4B284CE40B60553	True	0	97083392	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Shock Wave (demo) (1994)(Electronic Arts)(JP).zip
96C6EF086544A212D405548339AE5313	True	0	143966208	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Puzzle Bobble (1995)(Micro Cabin)(JP)[!].zip
96D76C770570604D441EF020FB69DB26	True	0	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Carrier - Fortress at Sea (1995)(Panasonic)(US).zip
96EB5F7B994567BC7A4B07AF98B13993	True	0	599355392	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Drug Wars (1995)(American Laser Games)(US)[!].zip
9714E5723177D705EA6D1BBE333BE46C	True	0	283426816	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Battle Chess (1993)(Interplay)(JP)[!].zip
97C8124DB5854CD25FE086E283894272	True	0	226058240	H:\Emulation\3DO\ALL_3DO_ROMS\Games\EMIT Vol. 2 - Meigake no Tabi (1995)(KOEI)(JP)[!].zip
97C8369CCE5261F4620863AE06E7F391	True	0	541679616	H:\Emulation\3DO\ALL_3DO_ROMS\Games\DeathKeep (1995)(SSi)(US)[!].zip
97D93415EA735399C58D72F31188E110	True	0	570736640	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Olympic Soccer (1996)(Panasonic)(US)(M5)[!].zip
97EC872927D1C464E9DB595571454E98	True	0	472477696	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Escape from Monster Manor - A Terrifying Hunt for the Undead (1993)(Electronic Arts)(US)[!].zip
97FC47C1E65F7A5544DD1B10EDE926A3	False	2121	577331200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\StarBlade (1994)(Namco)(JP)(en)[!].zip
97FC47C1E65F7A5544DD1B10EDE926A3	False	-1	577331200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\StarBlade (1994)(Panasonic)(CA)[!].zip
97FC47C1E65F7A5544DD1B10EDE926A3	False	-1	577638400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\StarBlade (1994)(Panasonic)(US)[!].zip
98962FCD9D97AE76DED4FBB3EC79D6E6	True	0	676151296	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Captain Quazar (1996)(Studio 3DO)(JP).zip
9965A3456416DEE7A5B551118C4FB5C2	True	0	629764096	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Slopestyle - An Interactive Learning Cube (1994)(L3)(US)[!].zip
9A992FE1763D4576A95363ABD609C363	False	-1	112812032	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Syndicate (1995)(Electronic Arts)(EU)[!].zip
9A992FE1763D4576A95363ABD609C363	False	-1	113119232	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Syndicate (1995)(Electronic Arts)(US)[!].zip
9AEE3861E9C6348B23B20817219CBC17	True	0	524615680	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Touhaiden Akagi (1996)(Micronet)(JP).zip
9B165D61FA19337D18018753C893C6DC	True	0	587673600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Alone in the Dark 2 (1995)(Interplay)(US)[!].zip
9B7CE536D80C560235946BBD529824DE	True	0	671703040	H:\Emulation\3DO\ALL_3DO_ROMS\Games\J.League Virtual Stadium (1994)(EA Sports)(JP)[!].zip
9BAB0EBC5938F90FC31548611FD06C87	True	0	676458496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Night Trap (1993)(Digital Pictures)(US)(Disc 1 of 2)[!].zip
9BB1C92FFA9D207C6ECACB50CD6D96A3	True	0	648634368	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Tsuukai Gameshow - Twisted (1994)(Electronic Arts)(JP)[!].zip
9BD08F3F5DA6AFE6722DC1E0AD1060A9	True	0	646057984	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Night Trap (1994)(Virgin Games)(JP)(Disc 1 of 2)[!].zip
9C03A1025CA5C29B6EA2840E9E1527F0	True	0	597999616	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Bishoujo Senshi Sailor Moon S (1995)(Bandai)(JP)[!].zip
9C165D7CF890F607D358AB2CE8520576	True	0	67420160	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Naoko to Hide Suekane - Sansuu no Tensai 1 (1995)(Gakuman)(JP).zip
9C337398BB475B7939FD06F8287A4E5A	False	-1	310251520	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Slayer (1994)(Mindscape)(EU)[!].zip
9C337398BB475B7939FD06F8287A4E5A	False	-1	309948416	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Slayer (1994)(SSi)(US)[!][02500-21].zip
9C337398BB475B7939FD06F8287A4E5A	False	-1	309944320	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Slayer (1994)(SSi)(US)[!][SLAYER R1J].zip
9D980C9D3DC89B17F2C036737FE00711	True	0	514416640	H:\Emulation\3DO\ALL_3DO_ROMS\Games\PaTaank (1994)(PF.Magic)(EU-US)[!].zip
9DD4C86EA31B34AADBC857F9F5829B10	True	0	405364736	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Furopon World (1995)(Warp)(JP).zip
9E9145E22F20DFA0819A302EAB91C69B	True	0	666157056	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Policenauts (1995)(Konami)(JP)(Disc 1 of 2)[!].zip
9E9633BB32A7ED67D243FBC21570D06C	True	0	671703040	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\ESPN Let's Play Soccer with John Harkes and Mia Hamm (1994)(IntelliPlay)(US)[!].zip
A05A60C9C048C1CAB07B974669FBEF56	True	0	560250880	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Samurai Shodown (1994)(BMG Interactive Entertainment)(JP)(en-ja)[!].zip
A0CB5F067BCD088D9D07A08A46C18A19	True	0	617177088	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Plumbers Don't Wear Ties (1994)(Kirin Entertainment)(US)[!].zip
A16ADA1C93E9A0794F22DFBEFA293B44	True	0	582574080	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Rise of the Robots (1995)(Absolute)(US)(M3)[!].zip
A1A51083FE85838132CD79BBC2F76275	True	0	420352000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Johnny Bazookatone (1995)(U.S. Gold)(EU).zip
A1D6D38BD20ED9A08823E8CF623E43FF	True	0	51251200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Fire Ball !! (1994)(Panasonic)(JP)[FZ-SJ0801 1].zip
A2E3004918F4C717619ED79B3569D5A0	True	0	661524480	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\Live! 3DO Magazine CD-ROM #02 (1994)(Tokumashoten Intermedia)(JP)[!].zip
A348743DA94579A32B8D13E2AC3E60D1	True	0	441016320	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Digital Dreamware (1995)(Virgin)(US)[!].zip
A4F0B77E9804479A40355E6F9E5D17D2	True	0	630067200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Ultraman Powered (1994)(Bandai)(JP)[!].zip
A51BB374A467E73F9B75A964FD18A5ED	True	0	524902400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Wing Commander (1994)(Electronic Arts)(JP)[!].zip
A53C6465BFC8A77162CEE1BCDB31F2F9	True	0	676761600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Sewer Shark (1994)(Digital Pictures)(US)[!].zip
A558E6CD3082CDD77B3BEFC02016AC2B	False	-1	336465920	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Total Eclipse (1993)(Crystal Dynamics)(US)[!][DFJN5015ZAZ].zip
A558E6CD3082CDD77B3BEFC02016AC2B	False	-1	336158720	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Total Eclipse (1993)(Crystal Dynamics)(US)[61203].zip
A5ACED8AC1604B02EDE4FA24660BD9C4	True	0	665108480	H:\Emulation\3DO\ALL_3DO_ROMS\Games\J. B. Harold - Blue Chicago Blues (1995)(Riverhill Soft)(JP)(Disc 2 of 2)[!].zip
A5B6F49410E9FDDFE83CCCA6C7CB728D	True	0	493445120	H:\Emulation\3DO\ALL_3DO_ROMS\Games\D no Shokutaku (1995)(San-Ei Shobo Publishing)(JP)(Disc 2 of 2)[!].zip
A650952B8623C9C87049E6A8EC55860F	True	0	483266560	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Chiki Chiki Machine Mou-Race (1994)(Future Pirates)(JP)[!].zip
A68F034D3BA41A35716F2E32C1E47640	True	0	367616000	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Peperon Mura no Shiki (1995)(Marubeni)(JP).zip
A68F6C3B6ABE592C026E321168597B55	True	0	597999616	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Goal FH (1995)(Carrozzeria Japan)(JP)[!].zip
A8A9B0486D283A372E53773D5E8D9277	True	0	272941056	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Battle Chess (1993)(Interplay)(US)[!].zip
A8C2D01DCA2CC0A47FC4613CDE260766	True	0	420352000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Space Ace (1995)(ReadySoft)(US)[DH 65008].zip
ABD56A6BEA11AEFA98069B7F90DADBD6	True	0	504238080	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Virtual Horror - Norowareta Tachi (1994)(Electronic Arts)(JP)[!].zip
ABFC5CDE8C059780A54B64E8D157A8D4	True	0	157900800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Real Mahjong PIV + Aishou Shindan (1994)(Seta)(JP).zip
AD0D681E9AA603A44FD4BD572E2588BE	True	0	378101760	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Tetsujin - Iron Angel of The Apocalypse (1994)(Panasonic)(EU)[!].zip
AD57A2E16414319AA368584ABA463BB2	True	0	168386560	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Idol Mahjong Final Romance 2 - Hyper Edition (1996)(Infini)(JP).zip
ADB38967E45CE3A675D49B6C7367C01A	True	0	671399936	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Horde, The (1994)(Crystal Dynamics)(EU-US)[!].zip
ADE35ABA3A1360A30EB46CCB9B844F65	True	0	472473600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Return Fire v1.0 EC19.1.1 (1995)(Prolific)(US)[!].zip
AE5B7A63B899D8E47B24FE705A3DEAC5	True	0	367616000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Perfect General, The (1995)(Kirin Entertainment)(US)[!].zip
AEC65A2DD814B4C9CDACBF0D2498003A	False	-1	84197376	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Putt-Putt Joins the Parade (1993)(Humongous Entertainment)(US)[!][CQ 6922-2].zip
AEC65A2DD814B4C9CDACBF0D2498003A	False	-1	84504576	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Putt-Putt Joins the Parade (1993)(Humongous Entertainment)(US)[CQ PARADE].zip
AEEAC953B57DFD5E81FBF48EBE27EF38	True	0	294215680	H:\Emulation\3DO\ALL_3DO_ROMS\Adult\Virtual Cameraman Part 3 - Yumika Sugimoto (1995)(Transpegasus)(JP).zip
B014E5755619AB67E73737AE879BAC98	True	0	116125696	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Wolfenstein 3d (1994)(Interplay)(US)[!].zip
B151934086DF0546A0C7F734CAD10F9E	True	0	472473600	H:\Emulation\3DO\ALL_3DO_ROMS\Games\N. O. B. - Neo Organic Bioform (1995)(Sanyo)(JP).zip
B1AB22B5B96ABBABDDD2478D134ADD4C	True	0	310992896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Street Fighter II Turbo (1994)(Panasonic)(CA-US)[!][SM3851-2 RE1].zip
B266E6E77FF8CDC5C6FC05152713738E	True	0	524599296	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Virtuoso (1995)(Imagineer)(JP).zip
B2C561E00B5E052CD7870122E2D180FB	True	0	50946048	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Real Pinball (1994)(Panasonic)(EU)[!].zip
B2D6E0DC0C9B857515230D24020772EB	True	0	529838080	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (1994)(Panasonic)(US)[!][DFJN5001ZAZ].zip
B34E29E2993E0FAFB9131D90D857B83A	True	0	672010240	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Supreme Warrior - Ying Heung (1995)(Digital Pictures)(JP)(ja-zh)(Disc 2 of 2).zip
B36192EF149B2D0ADB27DEC43E61EE0D	True	0	550072320	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Night Trap (1993)(Digital Pictures)(US)(Disc 2 of 2)[!].zip
B3A1E5BF0D3176594A3B775B1AFAC785	True	0	671703040	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Need for Speed, The (1994)(Electronic Arts)(EU-US)[!].zip
B3B080D6BC0ACA61516338EB058138DF	True	0	236851200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Mazer (1995)(American Laser Games)(US)[!].zip
B406EAE99020CAB7EBF8793E2BA11E80	False	-1	655974400	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Shockwave 2 - Beyond the Gate (1995)(Electronic Arts)(EU)(Disc 1 of 2)[!].zip
B406EAE99020CAB7EBF8793E2BA11E80	False	-1	655978496	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Shockwave 2 - Beyond the Gate (1995)(Electronic Arts)(US)(Disc 1 of 2)[!].zip
B4D064DF6C1DADBAF595EC9326A276EE	False	-1	197746688	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\3DO Magazine 03 (1995-03-30)(Paragon Publishing)(GB)[!].zip
B4D064DF6C1DADBAF595EC9326A276EE	False	-1	197746688	H:\Emulation\3DO\ALL_3DO_ROMS\Coverdiscs\3DO Magazine 11 (1996)(Paragon Publishing)(GB)[!][Jun 1996].zip
B4E28FD2A7323CFCC2027ED6E1C5F25B	True	0	336158720	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Short Warp - Warp's Short Game Colection (1996)(Warp)(JP)[!].zip
B5B0E5F682EC7C47E6263095611E176A	True	0	577331200	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Ide Yousuke Meijin no Shin Jissen Mahjong (1996)(Capcom)(JP).zip
B6B55A453AA6D0ADC533E8460A466C9B	False	-1	629760000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Psychic Detective (1995)(Electronic Arts)(EU)(Disc 2 of 3)[!].zip
B6B55A453AA6D0ADC533E8460A466C9B	False	-1	629764096	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Psychic Detective (1995)(Electronic Arts)(US)(Disc 2 of 3)[!].zip
B764A4B1030DAFAB5D93A5592576B1D5	True	0	472780800	H:\Emulation\3DO\ALL_3DO_ROMS\Samplers\Panasonic REAL 3DO Interactive Multiplayer - Sampler CD For PAL system (1994)(Panasonic)(EU)[!].zip
B7E7C4ED572FEDA631E96706ADE91436	True	0	661221376	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Oceans Below (1993)(Software Toolworks)(US)[!].zip
B82A18EF46688A1E329C2A83E28964BB	True	0	646840320	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Masters Harukanaru Augusta 3 (1994)(Panasonic)(JP)[!].zip
B86E02DAD74D477184B90C11B0447487	False	-1	629456896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Flying Nightmares (1995)(Domark)(EU)[!].zip
B86E02DAD74D477184B90C11B0447487	False	-1	629764096	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Flying Nightmares (1995)(Domark)(US)[!].zip
B8723F20C3D7900CEB98A36E37077BFD	False	-1	660172800	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Snow Job Starring Tracy Scoggins (1995)(Studio 3DO)(US)(Disc 2 of 2)[!].zip
B8723F20C3D7900CEB98A36E37077BFD	False	-1	660170752	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Snowjob (1995)(Studio 3DO)(EU)(Disc 2 of 2).zip
BA0BA9E79FF3076C010C6BBB0BA52527	True	0	650735616	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Sesame Street - Numbers (1994)(EA Kids)(US)[!].zip
BA86B25DEE272EEA41C14BA830F68C16	True	0	236544000	H:\Emulation\3DO\ALL_3DO_ROMS\Multimedia\Sid Meier's C.P.U. Bach (1994)(MicroProse)(US)[!].zip
BD777BF52AA47565947C054193BD2022	True	0	63528960	H:\Emulation\3DO\ALL_3DO_ROMS\Educational\Fatty Bear's Funpack (1994)(Media Vision)(JP)[!].zip
BD8477839289CE8495507B50F413B358	True	0	105472000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Shanghai - Banri no Choujou (1994)(Activision)(JP)[!].zip
BE60F7234326DB505D3BCB96C6AB2EB2	True	0	294522880	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Battle Chess (1994)(Interplay)(PAL)(EU)[!].zip
BF972A641C6ED3CC5702EFB7362262AF	True	0	629760000	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Crash 'n Burn (1994)(Crystal Dynamics)(JP)[!].zip
C089A28B0333762FD48C78E59F370081	True	0	441323520	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Brain Dead 13 Starring Fritz (1995)(ReadySoft)(US)(Disc 2 of 2)[!].zip
C0AC9DF79C0071CEA7D19983C17593DA	True	0	310992896	H:\Emulation\3DO\ALL_3DO_ROMS\Games\Super Street Fighter II Turbo (1994)(Panasonic)(EU).zip
